* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-9 21:53:30
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: NiceHCK YD520 White Tips L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
5520.000000 -10.210 121.6846
5600.000000 -10.984 122.0400
5700.000000 -11.898 123.0810
5800.000000 -12.747 124.6629
5900.000000 -13.523 126.6755
6000.000000 -14.226 129.0592
6080.000000 -14.735 131.1729
6150.000000 -15.146 133.1134
6220.000000 -15.524 135.1063
6300.000000 -15.920 137.4449
6400.000000 -16.371 140.4688
6500.000000 -16.783 143.5943
6600.000000 -17.153 146.8354
6700.000000 -17.475 150.2433
6800.000000 -17.739 153.8551
6900.000000 -17.937 157.5863
7000.000000 -18.065 161.3260
7100.000000 -18.124 165.0180
7200.000000 -18.119 168.6364
7300.000000 -18.059 172.1767
7400.000000 -17.946 175.6275
7500.000000 -17.771 178.9987
7620.000000 -17.459 -177.0743
7750.000000 -16.989 -173.0982
7880.000000 -16.372 -169.5973
8000.000000 -15.643 -166.9660
8120.000000 -14.732 -165.1803
8250.000000 -13.518 -164.8137
8380.000000 -12.110 -167.1187
8500.000000 -10.786 -172.8880
8620.000000 -9.737 176.8347
8750.000000 -9.325 161.4503
8850.000000 -9.678 149.0143
9000.000000 -11.165 134.2181
9120.000000 -12.820 127.2702
9250.000000 -14.691 123.9011
9380.000000 -16.426 123.4544
9500.000000 -17.845 124.6808
9620.000000 -19.089 126.9070
9750.000000 -20.260 130.0381
9880.000000 -21.273 133.6569
10000.000000 -22.085 137.2712
10150.000000 -22.964 142.0150
10300.000000 -23.720 146.9174
10440.000000 -24.327 151.5858
