* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-11 20:06:46
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: Haifsun WL6 Narrow Tips L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
9750.000000 -14.118 173.4552
9880.000000 -15.476 155.6549
10000.000000 -17.347 145.9615
10150.000000 -19.788 140.9299
10300.000000 -21.898 140.3820
10440.000000 -23.499 141.9471
10600.000000 -24.966 145.0612
10750.000000 -26.066 148.7415
10900.000000 -26.950 152.8535
11060.000000 -27.686 157.5333
11200.000000 -28.164 161.7497
11380.000000 -28.558 166.9991
11500.000000 -28.716 170.2844
11720.000000 -28.823 175.9974
11800.000000 -28.790 177.9657
12060.000000 -28.378 -176.5083
12200.000000 -27.956 -174.3457
12410.000000 -27.042 -172.9500
12500.000000 -26.563 -173.3855
12650.000000 -25.718 -176.0902
12800.000000 -24.958 178.1605
13150.000000 -24.716 154.4794
13200.000000 -24.935 150.8291
13400.000000 -26.403 138.7970
13600.000000 -28.480 132.4544
13800.000000 -30.696 131.2535
14000.000000 -32.770 133.6857
14300.000000 -35.455 141.8422
14500.000000 -36.968 148.9914
14750.000000 -38.583 159.1042
15000.000000 -39.922 170.6619
15250.000000 -41.044 -175.8617
15500.000000 -41.983 -161.0660
15750.000000 -42.702 -145.5623
16000.000000 -43.197 -128.4284
16250.000000 -43.387 -108.0493
16500.000000 -42.800 -85.6031
16750.000000 -40.924 -64.8657
17000.000000 -38.559 -53.0152
17250.000000 -37.103 -52.0082
17500.000000 -36.686 -53.9614
17750.000000 -36.814 -55.5682
18000.000000 -37.463 -57.9728
18250.000000 -38.694 -60.1983
18500.000000 -40.322 -59.5063
18750.000000 -42.008 -54.4923
19000.000000 -43.193 -47.2115
19250.000000 -43.617 -42.0898
19500.000000 -43.649 -40.1175
19750.000000 -43.482 -40.2979
20000.000000 -43.200 -42.0519
