* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-11 20:08:06
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: Haifsun WL6 Narrow Tips R
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
15000.000000 -42.842 -18.9925
15250.000000 -44.550 -3.9473
15500.000000 -46.159 13.9262
15750.000000 -47.492 35.2820
16000.000000 -48.310 60.5676
16250.000000 -48.294 88.6941
16500.000000 -46.937 118.7434
16750.000000 -44.058 145.8728
17000.000000 -40.703 163.0520
17250.000000 -37.959 168.9341
17500.000000 -36.037 167.7292
17750.000000 -35.014 162.8873
18000.000000 -34.778 157.7453
18250.000000 -34.722 152.9020
18500.000000 -34.832 145.4223
18750.000000 -35.433 137.3486
19000.000000 -36.309 128.5310
19250.000000 -37.651 119.1367
19500.000000 -39.497 112.9145
19750.000000 -41.455 111.4685
20000.000000 -43.034 113.4559
