* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at -4.0 dBFS 没有时间参考
* 日期: 2024-10-8 13:35:04
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: Tanchjim Kara T-APB Bass L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.000 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
8500.000000 -15.264 142.9845
8620.000000 -15.576 136.9015
8750.000000 -16.447 132.3884
8850.000000 -17.336 132.1083
9000.000000 -18.382 136.8618
9120.000000 -18.479 142.3244
9250.000000 -17.879 146.1323
9380.000000 -17.038 145.5681
9500.000000 -16.457 141.1531
9620.000000 -16.286 134.3274
9750.000000 -16.641 126.4208
9880.000000 -17.482 120.0707
10000.000000 -18.535 116.5227
10150.000000 -19.986 115.2160
10300.000000 -21.383 116.6790
10440.000000 -22.538 119.7885
10600.000000 -23.639 124.6324
10750.000000 -24.451 129.9128
10900.000000 -25.064 135.5778
11060.000000 -25.519 141.7053
11200.000000 -25.773 146.8934
11380.000000 -25.943 153.2579
11500.000000 -25.960 157.2616
11720.000000 -25.813 163.8149
11800.000000 -25.715 165.8958
12060.000000 -25.275 171.3745
12200.000000 -24.985 173.4636
12410.000000 -24.542 175.4164
12500.000000 -24.364 175.8068
12650.000000 -24.100 175.9117
12800.000000 -23.896 175.4268
13150.000000 -23.785 172.6348
13200.000000 -23.821 172.1813
13400.000000 -24.088 170.6500
13600.000000 -24.508 169.8463
13800.000000 -25.016 169.9261
14000.000000 -25.569 170.9286
14300.000000 -26.512 173.7895
14500.000000 -27.320 176.5511
14750.000000 -28.600 -176.8081
15000.000000 -29.663 -164.3879
15250.000000 -29.908 -149.3158
15500.000000 -29.613 -135.8067
15750.000000 -29.123 -124.4871
16000.000000 -28.563 -114.3958
16250.000000 -28.025 -104.8315
16500.000000 -27.674 -96.8590
16750.000000 -27.751 -90.4636
17000.000000 -28.433 -82.9577
17250.000000 -29.561 -70.3128
17500.000000 -30.333 -51.1289
17750.000000 -29.703 -29.8732
18000.000000 -27.908 -14.4415
18250.000000 -26.103 -9.3482
18500.000000 -24.983 -11.7359
18750.000000 -24.564 -15.7546
19000.000000 -24.474 -18.7609
19250.000000 -24.306 -21.4004
19500.000000 -23.825 -24.5744
19750.000000 -23.015 -29.4062
20000.000000 -22.066 -37.1389
