* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 1M 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-6 14:16:25
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: 
* 测量: Aeroflot Aviation IEM R
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
5450.000000 -9.923 -37.1576
5520.000000 -11.796 -32.1366
5600.000000 -13.624 -22.7453
5700.000000 -15.067 -7.8379
5800.000000 -15.432 7.2409
5900.000000 -15.008 19.7125
6000.000000 -14.267 28.3897
6080.000000 -13.717 32.9305
6150.000000 -13.357 36.0389
6220.000000 -13.093 39.1841
6300.000000 -12.805 43.2996
6400.000000 -12.329 48.9796
6500.000000 -11.681 54.5877
6600.000000 -10.881 59.6664
6700.000000 -9.963 64.0475
6800.000000 -8.938 67.7535
6900.000000 -7.802 70.7813
7000.000000 -6.540 73.0085
7100.000000 -5.133 74.2372
7200.000000 -3.578 74.1057
7300.000000 -1.907 72.0810
7400.000000 -0.208 67.4470
7500.000000 1.347 59.5028
7620.000000 2.697 45.5645
7750.000000 3.193 27.7666
7880.000000 2.729 12.0857
8000.000000 1.822 1.9523
8120.000000 0.832 -4.4304
8250.000000 -0.077 -8.5445
8380.000000 -0.724 -11.1937
8500.000000 -1.102 -13.4408
8620.000000 -1.341 -16.3314
8750.000000 -1.618 -20.5960
8850.000000 -1.983 -24.2270
9000.000000 -2.854 -27.9318
9120.000000 -3.581 -27.8970
9250.000000 -3.958 -25.7268
9380.000000 -3.720 -23.8755
9500.000000 -3.101 -24.4188
9620.000000 -2.352 -28.2032
9750.000000 -1.699 -36.3455
9880.000000 -1.500 -47.9237
10000.000000 -1.875 -59.7417
10150.000000 -3.072 -72.7736
10300.000000 -4.807 -81.7750
10440.000000 -6.604 -86.5616
10600.000000 -8.609 -88.8749
10750.000000 -10.327 -89.0472
10900.000000 -11.867 -87.9867
11060.000000 -13.332 -85.9683
11200.000000 -14.483 -83.7027
11380.000000 -15.807 -80.3344
11500.000000 -16.607 -77.8843
11720.000000 -17.926 -73.0346
11800.000000 -18.359 -71.1783
12060.000000 -19.628 -64.9190
12200.000000 -20.234 -61.3896
12410.000000 -21.040 -55.8707
12500.000000 -21.339 -53.4511
12650.000000 -21.775 -49.5043
12800.000000 -22.172 -45.6632
13150.000000 -22.973 -36.3299
13200.000000 -23.067 -34.9447
13400.000000 -23.391 -29.3198
13600.000000 -23.633 -23.5623
13800.000000 -23.805 -17.6350
14000.000000 -23.904 -11.3935
14300.000000 -23.873 -1.0783
14500.000000 -23.690 6.2627
14750.000000 -23.164 15.4074
15000.000000 -22.390 23.7722
15250.000000 -21.618 32.3492
15500.000000 -20.657 42.2354
15750.000000 -18.933 52.3238
16000.000000 -16.428 59.1882
16250.000000 -13.628 59.5535
16500.000000 -11.514 47.8673
16750.000000 -11.318 26.1994
17000.000000 -13.296 10.2258
17250.000000 -16.472 7.6267
17500.000000 -19.638 13.7474
17750.000000 -22.237 23.6366
18000.000000 -24.253 34.2524
18250.000000 -25.771 43.7079
18500.000000 -26.807 51.6240
18750.000000 -27.464 57.5368
19000.000000 -27.929 60.2015
19250.000000 -28.445 58.7898
19500.000000 -29.285 55.0037
19750.000000 -30.593 52.4534
20000.000000 -32.192 54.1091
20300.000000 -33.745 60.3942
