* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-9 19:49:00
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: NICEHCK YD520 White Tips L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
15000.000000 -23.951 161.1439
15250.000000 -25.223 165.5153
15500.000000 -26.372 172.2487
15750.000000 -27.266 -179.7823
16000.000000 -27.841 -170.7637
16250.000000 -28.090 -160.8816
16500.000000 -28.041 -152.1948
16750.000000 -27.855 -146.8616
17000.000000 -27.883 -145.7888
17250.000000 -28.521 -147.5489
17500.000000 -29.930 -148.5914
17750.000000 -31.925 -146.1053
18000.000000 -34.137 -140.5280
18250.000000 -36.246 -133.8460
18500.000000 -38.057 -126.6774
18750.000000 -39.529 -119.4778
19000.000000 -40.695 -113.4282
19250.000000 -41.579 -109.0576
19500.000000 -42.163 -105.5182
19750.000000 -42.379 -102.4540
20000.000000 -42.090 -100.0194
