* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 1M 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-6 14:15:22
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: 
* 测量: Aeroflot Aviation IEM L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
7620.000000 -1.126 59.7342
7750.000000 0.550 47.7159
7880.000000 1.430 31.9890
8000.000000 1.435 17.5605
8120.000000 0.869 6.0511
8250.000000 0.004 -2.3085
8380.000000 -0.799 -7.4673
8500.000000 -1.359 -10.7720
8620.000000 -1.743 -13.8029
8750.000000 -2.068 -17.6029
8850.000000 -2.374 -20.9153
9000.000000 -3.077 -25.0640
9120.000000 -3.734 -26.1112
9250.000000 -4.184 -25.0497
9380.000000 -4.139 -23.6374
9500.000000 -3.710 -23.7005
9620.000000 -3.073 -26.1383
9750.000000 -2.383 -32.1580
9880.000000 -1.954 -41.6785
10000.000000 -1.986 -52.6280
10150.000000 -2.724 -66.5882
10300.000000 -4.136 -77.9107
10440.000000 -5.807 -84.9499
10600.000000 -7.828 -89.2825
10750.000000 -9.638 -90.7647
10900.000000 -11.294 -90.5798
11060.000000 -12.883 -89.1689
11200.000000 -14.133 -87.2655
11380.000000 -15.571 -84.2116
11500.000000 -16.443 -81.8694
11720.000000 -17.878 -77.0967
11800.000000 -18.349 -75.2525
12060.000000 -19.724 -68.9655
12200.000000 -20.380 -65.4464
12410.000000 -21.266 -60.0442
12500.000000 -21.610 -57.6725
12650.000000 -22.139 -53.6392
12800.000000 -22.617 -49.5296
13150.000000 -23.569 -39.5756
13200.000000 -23.685 -38.0773
13400.000000 -24.093 -31.8240
13600.000000 -24.397 -25.2511
13800.000000 -24.553 -18.5082
14000.000000 -24.576 -11.9895
14300.000000 -24.589 -1.6199
14500.000000 -24.438 6.3478
14750.000000 -23.815 16.0280
15000.000000 -22.983 23.9941
15250.000000 -22.242 31.8815
15500.000000 -21.402 40.5292
15750.000000 -20.184 49.1097
16000.000000 -18.400 56.7170
16250.000000 -16.071 61.2289
16500.000000 -13.716 57.1255
16750.000000 -12.433 40.1450
17000.000000 -13.144 16.6652
17250.000000 -15.932 0.6854
17500.000000 -20.378 3.5300
17750.000000 -25.576 29.8493
18000.000000 -27.927 61.4536
18250.000000 -26.981 74.9728
18500.000000 -26.607 73.6823
18750.000000 -27.329 70.2672
19000.000000 -28.618 68.9888
19250.000000 -30.010 68.5694
19500.000000 -31.379 67.5425
19750.000000 -33.004 67.0658
20000.000000 -35.095 71.3765
20300.000000 -37.593 83.7871
