* REW测量的测量数据V5.20.13
* 来源: EXCL: 楹鍏椋 (Realtek High Definition Audio), no input selected, L, volume: no control. 时间信号峰值电平-13.8 dBFS, 测量信号峰值电平 -13.8 dBFS
* 格式: 256k 对数扫频正弦, 1 扫频 at -12.0 dBFS using an acoustic timing reference
* 日期: 2025-3-19 21:46:54
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: Delay 0.0210 ms (7.2 mm, 0.28 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset 时钟调整: 40.1 ppm
* 测量: Tanchjim Bunny DSP L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.000 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
5600.000000 76.411 63.1186
5700.000000 76.182 62.0642
5800.000000 75.953 61.1515
5900.000000 75.723 60.3300
6000.000000 75.499 59.6241
6080.000000 75.322 59.1747
6150.000000 75.174 58.8727
6220.000000 75.034 58.6316
6300.000000 74.884 58.4391
6400.000000 74.713 58.3472
6500.000000 74.556 58.3655
6600.000000 74.423 58.4793
6700.000000 74.317 58.7131
6800.000000 74.241 59.1141
6900.000000 74.198 59.6283
7000.000000 74.190 60.2052
7100.000000 74.224 60.8346
7200.000000 74.303 61.4925
7300.000000 74.421 62.1606
7400.000000 74.565 63.0055
7500.000000 74.767 64.5718
7620.000000 75.147 67.7395
7750.000000 75.670 71.9210
7880.000000 76.277 74.9757
8000.000000 76.884 75.7377
8120.000000 77.595 74.7324
8250.000000 78.485 72.2424
8380.000000 79.433 68.0876
8500.000000 80.278 62.2936
8620.000000 80.963 54.3762
8750.000000 81.351 43.8739
8850.000000 81.322 35.3422
9000.000000 80.761 23.9236
9120.000000 80.023 17.2759
9250.000000 79.208 12.6692
9380.000000 78.592 9.5721
9500.000000 78.219 6.7135
9620.000000 77.915 3.1654
9750.000000 77.519 -1.2960
9880.000000 76.992 -5.7214
10000.000000 76.407 -9.2761
10150.000000 75.609 -12.7347
10300.000000 74.808 -15.1195
10440.000000 74.099 -16.5521
10600.000000 73.367 -17.5469
10750.000000 72.763 -18.0621
10900.000000 72.230 -18.2689
11060.000000 71.741 -18.2689
11200.000000 71.377 -18.2002
11380.000000 70.992 -18.0876
11500.000000 70.776 -18.0261
11720.000000 70.450 -18.0619
11800.000000 70.350 -18.1375
12060.000000 70.079 -18.5508
12200.000000 69.954 -18.8173
12410.000000 69.780 -19.1339
12500.000000 69.716 -19.2321
12650.000000 69.631 -19.3497
12800.000000 69.583 -19.3878
13150.000000 69.634 -19.1882
13200.000000 69.659 -19.1407
13400.000000 69.807 -18.9860
13600.000000 70.027 -18.9965
13800.000000 70.304 -19.1627
14000.000000 70.625 -19.2950
14300.000000 71.172 -19.2599
14500.000000 71.600 -19.4465
14750.000000 72.259 -20.2200
15000.000000 73.057 -21.5945
15250.000000 73.872 -23.9429
15500.000000 74.503 -28.5840
15750.000000 74.745 -35.1653
16000.000000 74.507 -41.2227
16250.000000 73.853 -44.3394
16500.000000 72.960 -44.6411
16750.000000 72.012 -43.0035
17000.000000 71.125 -40.0959
17250.000000 70.343 -36.8898
17500.000000 69.646 -34.6459
17750.000000 68.812 -34.2280
18000.000000 67.529 -34.2217
18250.000000 65.997 -32.5593
18500.000000 64.757 -30.5796
18750.000000 63.771 -30.0505
19000.000000 62.749 -31.0150
19250.000000 61.654 -32.8931
19500.000000 60.611 -35.0687
19750.000000 59.639 -37.3855
20000.000000 58.683 -39.5580
